0.0,74.8978,56.1517,65.7619,74.32639999999999,66.3768,64.8922,66.7132,75.25710000000001,55.2682,55.8049,65.7671,55.9672,54.2214,66.3756,75.4477,74.0596,76.51010000000001,65.6098,66.1653,73.8787,53.4975,55.5135,55.3645,54.2399,55.7058,55.7139,56.097,66.5778,65.6542,65.984,55.6506,2.2586999999999997
78.3645,0.0,20.4531,28.195,0.9394,28.81,16.1449,29.1464,0.2912,31.180400000000002,31.717200000000002,28.2003,31.8795,30.133599999999998,28.8087,0.9269,1.2202,1.5579,28.042900000000003,28.5984,1.0920999999999998,22.9727,31.4257,20.7894,21.6986,31.6181,31.626099999999997,32.0092,29.011,28.0873,28.4172,31.5628,80.2774
54.3173,19.5886,0.0,17.626900000000003,19.0172,18.2419,10.2261,18.5783,19.9479,7.1331999999999995,7.67,17.6322,7.8323,6.086399999999999,18.240599999999997,20.1385,18.750400000000003,21.2009,17.4748,18.0303,18.5695,3.9063000000000003,7.3785,1.723,2.6321999999999997,7.5709,7.5789,7.962,18.4429,17.5192,17.8491,7.5156,56.230199999999996
63.298,29.9192,18.8125,0.0,29.3478,0.9621000000000001,15.3232,1.2985,30.2785,11.0906,11.023,0.0052,10.1271,12.9082,0.9608,30.469099999999997,29.081,31.5315,0.5075,1.1185999999999998,28.9001,16.1583,10.5221,18.025299999999998,16.9007,10.7911,10.783,10.9761,1.1630999999999998,0.1482,0.2221,10.7013,65.2108
77.80630000000001,0.9525,19.8948,27.6368,0.0,28.2517,15.5867,28.5882,1.3117999999999999,30.6222,31.159,27.642,31.3212,29.575400000000002,28.2505,1.5024000000000002,0.6618999999999999,2.5649,27.4847,28.040200000000002,0.6565,22.4145,30.8675,20.2312,21.140400000000003,31.059900000000003,31.0679,31.451,28.4527,27.5291,27.858900000000002,31.0046,79.7192
64.082,30.7033,19.5965,0.8726,30.1318,0.0,16.107200000000002,0.5856,31.0625,11.874600000000001,11.807,0.8777999999999999,10.911100000000001,13.692200000000001,0.0013,31.2531,29.865,32.315599999999996,1.1275,0.4057,29.684099999999997,16.9423,11.3061,18.8093,17.6847,11.5751,11.567,11.7601,0.4502,1.0208,1.0947,11.485299999999999,65.9948
62.219699999999996,16.0106,11.2755,14.1238,15.439200000000001,14.7388,0.0,15.0752,16.3699,15.0356,15.5724,14.129,15.7347,13.9888,14.7375,16.5605,15.1724,17.6229,13.9717,14.5272,14.9915,12.0519,15.280899999999999,10.579,10.7778,15.4733,15.4813,15.8644,14.9398,14.0161,14.3459,15.418,64.1326
64.4184,31.0397,19.9329,1.209,30.4683,0.5856,16.4436,0.0,31.399,12.211,12.1435,1.2142,11.2476,14.0286,0.5844,31.589599999999997,30.2015,32.652,1.4639000000000002,0.467,30.020599999999998,17.2788,11.6425,19.145799999999998,18.021099999999997,11.9115,11.9035,12.0965,0.1354,1.3573,1.4310999999999998,11.8217,66.3313
78.3853,0.4023,20.4738,28.215799999999998,0.9601000000000001,28.8307,16.1657,29.1672,0.0,31.2012,31.738,28.221,31.9002,30.154400000000003,28.8295,1.3332,1.2409000000000001,1.7989000000000002,28.0637,28.6192,1.1129,22.9935,31.4465,20.810200000000002,21.7194,31.638900000000003,31.646900000000002,32.03,29.0317,28.1081,28.437900000000003,31.583599999999997,80.2982
53.120599999999996,29.4756,8.635200000000001,10.812700000000001,28.9042,11.4276,13.8996,11.764100000000001,29.8349,0.0,1.4922,10.8179,1.377,2.9482,11.4264,30.0255,28.637400000000003,31.0879,10.6606,11.2161,28.4565,5.981,0.5642999999999999,7.848,6.7234,0.7567,0.7647,1.4453,11.6287,10.705,11.034799999999999,0.7014,55.0335
52.5762,29.9636,8.0907,11.664399999999999,29.3922,12.2793,14.3876,12.6157,30.3229,1.5635,0.0,11.6696,0.9917,2.1864,12.2781,30.5135,29.125400000000003,31.5759,11.5123,12.0678,28.9445,5.4365,0.8781,7.3035,6.1789,1.2249,1.2169,0.6276,12.4803,11.556700000000001,11.8865,0.9098999999999999,54.489
63.292699999999996,29.914,18.807299999999998,0.0052,29.342599999999997,0.9672999999999999,15.318,1.3037,30.2733,11.0854,11.0178,0.0,10.1219,12.903,0.966,30.463900000000002,29.0758,31.5263,0.5127,1.1238,28.8949,16.153100000000002,10.5169,18.0201,16.8955,10.7858,10.7778,10.9709,1.1683,0.143,0.2169,10.6961,65.2056
53.3725,30.759900000000002,8.887,10.6623,30.1885,11.2772,15.1839,11.6136,31.1192,1.3557000000000001,1.0975,10.6675,0.0,2.9827,11.2759,31.3098,29.9217,32.3722,10.510200000000001,11.065700000000001,29.7408,6.2328,0.7872,8.0999,6.9752,0.4859,0.4778,1.0506,11.478200000000001,10.5546,10.8844,0.6996,55.2854
