0.0,3.365,3.85,0.021666666666666667,3.36,1.8866666666666667,3.6233333333333335,3.395,0.5933333333333334,0.8883333333333333,90.08999999999999,92.75833333333334
1.7366666666666668,0.0,1.4816666666666667,1.7583333333333333,0.005,2.6783333333333332,1.2566666666666668,1.0266666666666666,2.33,2.6266666666666665,91.37666666666668,94.045
2.2233333333333336,1.4816666666666667,0.0,2.243333333333333,1.4766666666666666,3.165,1.375,0.455,2.815,3.1116666666666664,91.86333333333333,94.53166666666667
0.021666666666666667,3.385,3.8699999999999997,0.0,3.3800000000000003,1.9066666666666667,3.645,3.415,0.5716666666666667,0.8683333333333334,90.07,92.73833333333333
1.7316666666666667,0.005,1.4766666666666666,1.7533333333333334,0.0,2.6733333333333333,1.2516666666666665,1.0216666666666667,2.325,2.621666666666667,91.37166666666667,94.03999999999999
1.9183333333333332,3.2883333333333336,3.7733333333333334,1.9383333333333332,3.283333333333333,0.0,2.6866666666666665,3.3183333333333334,2.51,2.8066666666666666,89.33166666666666,92.0
1.9966666666666666,1.2566666666666668,1.375,2.0166666666666666,1.2516666666666665,2.9383333333333335,0.0,0.9183333333333333,2.5900000000000003,2.885,91.63666666666667,94.305
1.7666666666666666,1.0266666666666666,0.455,1.7883333333333333,1.0216666666666667,2.7083333333333335,0.9183333333333333,0.0,2.36,2.6550000000000002,91.40666666666667,94.075
0.5933333333333334,3.9566666666666666,4.443333333333333,0.5716666666666667,3.9516666666666667,2.478333333333333,4.216666666666667,3.9866666666666664,0.0,1.0733333333333335,89.49833333333332,92.16666666666667
0.8883333333333333,3.716666666666667,4.201666666666666,0.8683333333333334,3.7116666666666664,2.775,3.975,3.746666666666667,1.0733333333333335,0.0,90.57,93.24
109.905,111.91833333333334,112.405,109.925,111.91333333333334,109.56,111.25333333333333,111.94833333333332,110.17666666666668,110.79333333333334,0.0,4.091666666666667
112.64166666666667,114.65666666666667,115.14166666666667,112.66333333333334,114.65166666666667,112.29666666666667,113.99,114.68666666666667,112.91499999999999,113.53,4.995,0.0
